story_name,text_file,v3_path,event_id,event_type,time_order,start,end,text
CH_005_白蛇传,datasets/ChineseTales/texts/CH_005_白蛇传.txt,datasets/ChineseTales/json_v3/CH_005_白蛇传_v3.json,145e5279-1009-4bc0-afd5-9f4ed79d5663,RECEIPT_OF_AGENT,7,862,959,青蛇感念白素贞对自己手下留情，决心改邪归正，一生跟随白素贞。于是，化身为一青衣女子，名唤“小青”。此后，两人以姐妹相称，将清波门双茶坊巷裘王府废屋以法术变幻为新宅，暂时居住，寻找那位转世的牧童。
CH_005_白蛇传,datasets/ChineseTales/texts/CH_005_白蛇传.txt,datasets/ChineseTales/json_v3/CH_005_白蛇传_v3.json,8d031b4b-5137-420d-a3c0-5dc850558809,,8,960,1225,"水光潋滟晴方好，山色空濛雨亦奇。欲把西湖比西子，淡妆浓抹总相宜。西湖的美景总让人百看不厌，白素贞与小青姐妹俩每日便在这杭州西湖畔一边游山玩水，一边找寻白素贞的转世恩人。
三月初三，清明节这天，姐妹两人又漫步在西湖湖畔。正当两人走至断桥之上时，迎面走来一位俊雅书生，与她们擦肩而过。白素贞回眸看着书生背影，心生爱慕，不由得想：“这若就是自己救命恩人的转世该多好。”
小青看出白素贞的心思，忙劝她用法术看看那书生的前世究竟是何人。白素贞一查，竟真的就是那牧童转世，不由喜出望外，正欲追上前去相识，无奈那书生快了一步，已登上船准备离开。"
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,20e0bc4b-f84a-4569-956a-cbd4b6908af7,Initial Situation,1,0,125,古时候，有个叫花木兰的姑娘，她从小和父亲学了一身高超的武艺。父亲对自己的这个女儿十分喜爱，总是称赞木兰有男子气概，只可惜是个女儿身，要不现在国难当头，木兰应该在战场上保家卫国。可是木兰才不喜欢父亲这样的话呢！她对父亲不服气地说：“我也可以保家卫国。”
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,1701e9ae-2cd5-426c-b1c5-df4c404d99f2,,2,126,332,"那时候，中国的边境经常发生战乱，朝廷每年都要征兵，木兰所在村子的好多壮丁被拉去打仗。可是战争不停息，很多男子都战死在沙场上，而国家的壮丁已经越来越少了。
有一天，官兵又一次来到木兰的村子征兵。他们来到木兰家时，木兰正在织布，突然听见一阵急促的敲门声。木兰忙放下手中的活儿，从织布机架上下来，打开门一看，官兵就交给木兰一份文书，说：“朝廷下令，每家每户必须出一位壮丁入伍抗敌，明天早上在村口集合。”说完他们就走了。"
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,c7550112-5e65-45bd-990f-680734b5c411,,3,333,437,木兰拿着文书思前想后，这可怎么办啊？父亲年老，弟弟年幼，都不能出征。正在愁闷之时，一个大胆的想法在她脑海中浮现。古时候，好多女子都征战在前线，自己为什么不能和她们一样呢？何况，自己的一身武艺并不比男孩子差呀。
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,67f3cd2d-6d27-4993-a2a1-2339d643dd98,,4,438,568,木兰的姐姐看见妹妹满脸愁容，连声叹气，知道一定出了什么事情。木兰就把征兵的事告诉了姐姐，姐妹俩商量了半天，也不知道怎么办才好。她们就把这件事情告诉了父母，花父觉得保家卫国，义不容辞，自己应当入伍抗敌。木兰和姐姐坚决不同意，花母也觉得丈夫年事已高，万万不可出征。
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,bf8d2e64-6a94-4d11-ac3c-76bf4c52e74a,,5,568,707,"但木兰的弟弟年龄太小，自己都不会照顾自己，也不可能出征。家里人正在为难之际，木兰突然对父母说：“父亲年老，弟弟年幼，我愿意顶替弟弟的名字，替父从军。”
大家听了木兰的话都吃惊不小，没有一个人同意木兰的做法，特别是母亲极力反对。她认为女子应该在家纺线织布，哪能在战场上冲锋陷阵呢。"
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,c28e4d9e-29a6-4f85-84dd-e1d241e7061e,,6,707,925,"木兰看劝说不了父母，就提出要和父亲比剑，谁赢了谁就出征。花父向来不服老，经女儿一说就答应了。
于是，父女俩就一起来到院中比剑。花父剑法熟练，木兰身手矫健，几个回合下来分不出高低。但是到了后来，花父毕竟年龄大了，有点儿招架不住。木兰却越战越勇，最后，花父终于招架不住，撇下剑，蹲在地上喘气。
木兰看见父亲身体这般虚弱，心意更加坚定，她一边扶起父亲，一边说道：“爹爹，你现在没有什么可以说的了吧，我胜了你，按照比剑前说的，我要替你去从军。”"
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,e91dccba-77e1-4828-9c40-7fdc08e07afb,,7,926,1296,"父亲喘着粗气看着木兰不知该说什么！尽管木兰赢了父亲，可是家人还是不同意她去从军。木兰毕竟是个女儿身，万一被别人发现了，那可怎么办啊？这时，木兰抿嘴一笑，说：“这个你们用不着担心，你们就在院子里等等我，我一会儿就来！”
说完，木兰一转身跑进屋里去。她洗净脸上的胭脂，脱掉身上的罗裙，穿上了一身铠甲。几分钟之后，她来到院子里，啊！这哪是木兰啊！只见一个器宇轩昂、英气逼人的英武少年站在家人的面前。家人都大吃一惊，不敢相信眼前的英俊少年就是木兰。如果家人事先不知道，谁都看不出来这是女儿家。
看到妹妹如此英姿飒爽，姐姐禁不住叫道：“好一个少年将军。”
看到大家这样注视着自己，木兰不禁哑然失笑，她对家人神气地说：“你们这下可以放心了吧！我把你们都能唬住，更何况其他人呢。”父母看见木兰确实有男儿的气概，也实在想不出其他的办法，就答应木兰应征入伍。"
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,0f48c09f-ace1-41cf-8494-5a557348cafa,,8,1297,1451,"木兰看见父母同意了，不由得上前感谢，这一感谢，就露出了破绽。原来在古代，女子和男子在行礼方面有很多不同。大家看见木兰穿着男装，却在行着女子礼，都大笑了起来。
“你要学的东西很多呀，我的乖女儿。”花父一边扶起木兰，一边对木兰和蔼地说。
接着花父就教木兰一些男子的行礼和军中的一些规矩。木兰一边学，一边牢记在心。"
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,1d038f63-af70-4f6d-bc76-57bf328d5081,,9,1452,1608,"第二天，一家人把木兰送到了村口，木兰和姐姐以及弟弟抱成一团，想到此后木兰就要开始军旅生活，大家都忍不住痛哭流涕。
花父和花母拉着女儿的手，嘱咐道：“你虽是女儿家，但你的武艺不比男孩差，你应该奋勇杀敌，保家卫国。”
木兰答道：“爹和娘的话，木兰记住了，孩儿绝不会给你们丢脸的。”木兰说着，就含泪跨上战马，扬鞭而去。"
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,e8fcd5bc-c5fd-46a9-8670-18b7a916b01a,,10,1609,1700,"木兰昼夜兼程，快马加鞭，奔赴前线。一路上，想到自己就要远离家乡，远离亲人，木兰心里不免有些伤感，但想到自己可以为国效力，心里又高兴起来。
经过三天三夜的跋山涉水，木兰终于来到了边关。"
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,44051554-1387-470d-b5cc-53d780f04d2a,,11,1700,1780,边关的镇守大将军让一起来的新兵比试武艺，结果木兰得了第一名。镇守大将军看到木兰英气逼人、气宇轩昂，便料定她不是一般人，就命令木兰为新兵的首领，让她带领新兵操练。
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,ecab7c52-9984-4c9d-ae86-fb5f82b69167,,12,1781,1890,木兰每天和新兵一起操练，她不但把自己的武艺毫不保留地教给他们，而且还经常对他们进行爱国教育。没过多久，木兰带领的新兵就成了战场上最勇敢的一支队伍，他们战无不胜、攻无不克。敌人只要看见花木兰的队伍，就不战而败，落荒而逃。
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,c6b9db18-f73e-4c03-9b46-da6da84091fa,,13,1891,1990,木兰时刻铭记父母临别时的嘱托，战场上她永远都冲在最前面。她武艺高超，足智多谋，很快就立下了赫赫战功。最英武的一次战斗是木兰竟然和敌人的头领大战五十回合，把敌人的头领从马上打了下来，并活捉了这位头领。
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,a123d827-3a29-452c-9950-e7c1295e8bad,,14,1991,2070,从此以后，花木兰的事迹就传遍大江南北，老百姓都知道前方战场上有一位年轻有为的花将军，老百姓们沿街走巷，歌颂花木兰的事迹。皇上也知道了花木兰的事迹，常常奖励她。
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,5dbe640d-6eea-4b22-8699-ee6d1cb55a4a,,15,2071,2218,一晃十二年过去了，在这十二年里，木兰的官职步步高升，已经成为统领一方的大将军，但木兰还是和普通的士兵一起操练，一起吃饭。只有在夜幕降临的时候，木兰才会遥望故乡，想起年老的父母，姐姐和弟弟。每当这时，木兰就会禁不住流下眼泪来。木兰每天都盼望着敌人尽早退兵，自己能回到家乡，陪在父母身边，侍奉二老。
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,2c038325-0bad-42ff-b80d-46830c1bfb3f,,16,2219,2384,"这一天终于来到了，敌人宣布退兵，并声称永不来侵犯。战士们欢欣鼓舞，都等着皇上赏赐，只有木兰在收拾衣服，希望能尽早回到家乡。
皇上派来的使者对木兰说：“花将军，皇上希望你回到朝廷，为你加官晋爵。”
这令木兰左右为难，没有办法，她只好把女扮男装、替父从军的事情告诉使者，并希望使者转告皇帝，自己什么都不需要，只希望回到家乡，能尽孝道。"
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,065a71a9-1e7a-4198-8dda-a3df18d46290,,17,2385,2421,皇帝听了木兰的事情后，大呼惊奇，并为木兰的孝心所感动，就让她回到了家乡。
CH_006_花木兰从军,datasets/ChineseTales/texts/CH_006_花木兰从军.txt,datasets/ChineseTales/json_v3/CH_006_花木兰从军_v3.json,90f715dd-428c-4f15-86c5-95c10f87e3e0,,18,2422,2475,从此，花木兰回到了阔别多年的家乡，她一心一意地侍奉父母。花木兰“替父从军”的英雄故事也为人敬仰，万世流芳。
CH_007_嫦娥奔月,datasets/ChineseTales/texts/CH_007_嫦娥奔月.txt,datasets/ChineseTales/json_v3/CH_007_嫦娥奔月_v3.json,1c31a618-047e-4da9-8aa7-0e08270409ec,SOLUTION,1,0,127,相传远古的时候，天上突然出现十个太阳，晒得老百姓民不聊生。有一个力大无比的壮汉名为后羿，他决心为老百姓解除这个苦难。后羿登上昆仑山顶，运足气力，拉满神弓并一口气射下九个太阳。并且对天上最后一个太阳说：“从今以后，你每天必须按时升起，按时落下，为民造福。”
CH_007_嫦娥奔月,datasets/ChineseTales/texts/CH_007_嫦娥奔月.txt,datasets/ChineseTales/json_v3/CH_007_嫦娥奔月_v3.json,75043d20-3a1b-4b96-812f-a124181d61ff,TRICKERY,2,128,185,后羿为老百姓除害，大伙都很敬重他。皆拜他为师，跟他学习武艺。有个叫逄蒙的人，为人奸诈贪婪，也随着众人拜在后羿门下。
CH_007_嫦娥奔月,datasets/ChineseTales/texts/CH_007_嫦娥奔月.txt,datasets/ChineseTales/json_v3/CH_007_嫦娥奔月_v3.json,e3a01e45-29cb-49d2-bedb-3cef68429b37,RECEIPT_OF_AGENT,3,185,289,"后羿妻子嫦娥是个美丽善良的女子。她经常接济生活贫苦的乡亲，乡亲们都非常喜欢她。
一天，西王母送给后羿一颗仙药。据说人吃了这种药，不但能长生不老，还可以升天成仙。可后羿不愿意离开嫦娥，就让她将仙药藏在百宝匣里。"
CH_007_嫦娥奔月,datasets/ChineseTales/texts/CH_007_嫦娥奔月.txt,datasets/ChineseTales/json_v3/CH_007_嫦娥奔月_v3.json,139f07e6-066d-4329-bf2a-2b77871ac32e,VILLAINY,4,289,377,这件事不知怎么被蓬蒙知道，他一心想仙药弄到手。八月十五日清晨，后羿要带弟子出门去，蓬蒙假装生病，留了下来。到了晚上，蓬蒙手提宝剑，迫不及待地闯进后羿家里，威逼嫦娥把仙药交出来。
CH_007_嫦娥奔月,datasets/ChineseTales/texts/CH_007_嫦娥奔月.txt,datasets/ChineseTales/json_v3/CH_007_嫦娥奔月_v3.json,fca14a75-7245-4a99-bca1-54d694792e50,STRUGGLE,5,377,418,嫦娥心里想，让这样的人吃了长生不老药，不是要害更多的人吗。于是便机智地与蓬蒙周旋。
CH_007_嫦娥奔月,datasets/ChineseTales/texts/CH_007_嫦娥奔月.txt,datasets/ChineseTales/json_v3/CH_007_嫦娥奔月_v3.json,c41ff3c8-35f9-47f7-a97a-1b3f35ec5e67,STRUGGLE,6,418,471,蓬蒙见嫦娥不肯交出仙药，就翻箱倒柜，四处搜寻。眼看就要搜到百宝匣了，嫦娥疾步向前，取出仙药，一口吞了下去。
CH_007_嫦娥奔月,datasets/ChineseTales/texts/CH_007_嫦娥奔月.txt,datasets/ChineseTales/json_v3/CH_007_嫦娥奔月_v3.json,496f9260-ab19-42a2-a20e-22efe0f25825,TRANSFIGURATION,7,471,538,嫦娥吃了仙药，突然飘飘悠悠地飞了起来。她飞出了窗子，飞过了洒满银辉的郊野，越飞越高。碧蓝碧蓝的夜空挂着一轮明月，嫦娥一直朝着月亮飞去。
CH_007_嫦娥奔月,datasets/ChineseTales/texts/CH_007_嫦娥奔月.txt,datasets/ChineseTales/json_v3/CH_007_嫦娥奔月_v3.json,fcb692be-a2af-46f8-9350-a9363bee04c0,ABSENTATION,8,539,711,后羿外出回来，不见嫦娥。焦急冲出门外，只见皓月当空，月亮上树影婆娑，一只玉兔在树下跳来跳去。看见妻子正站在一棵桂树旁深情地凝望着自己。“嫦娥，嫦娥”后羿连声呼唤，不顾一切地朝着月亮追去。可是他向前追三步，月亮就向后退三步，怎么也追不上。乡亲们很想念好心的嫦娥，在院子里摆上嫦娥平日爱吃的食品，遥遥地为她祝福。从此以后每年八月十五，就成为中秋节。
CH_012_后羿射日,datasets/ChineseTales/texts/CH_012_后羿射日.txt,datasets/ChineseTales/json_v3/CH_012_后羿射日_v3.json,0fcd80cc-2cd1-42b7-9f01-38b7bf19fa1a,VILLAINY,1,0,927,"传说在世界还很年轻的时候，天空曾经同时出现过十个太阳。东方天帝的妻子就是这十个太阳的母亲。母亲经常将他们放在世界最东边的东海中洗澡，每当洗完澡之后，他们就会像小鸟儿那样在一棵大树上栖息。当然，太阳可不是什么小鸟儿，他们之所以栖息在树上，那是因为每个太阳的中心就是只鸟儿。比较矮的树枝上栖息着九个太阳，另一个太阳则栖息在树的树梢上。每个夜晚更换一次。
当预示着黎明的曙光来临时，栖息在树梢上的那轮太阳，就会坐着两轮车穿越天空，就这样，轮流替换，每天都会有一个太阳被换到天空上，给大地上的万物带来光明和热量。
在那个时候，大地上的人们生活得非常幸福和睦。人和动物就如同邻居和朋友那样生活在一起，他们没有偏见没有斗争，彼此坦诚相待、相互尊重。动物会将他们的宝宝安心地放在窝里，不用担心受到人类的伤害。农民也会将谷物堆放在田野中，而不用担心会有动物起偷盗之心。总之，人们日出而作，日落而息，日子祥和安宁。人们和动物常常会感恩太阳带给他们的时辰、光明和快乐。
就这样，幸福的生活缓缓地前进着。
但是，谁也想不到，突然有一天，这十个太阳想，要是兄弟十人能够同时去天空中周游，该是多么有趣啊。于是，他们兄弟十个就商量好，趁黎明到来的时候，他们一起爬上两轮车。那天，就在黎明的曙光刚刚来临的时候，十个太阳便一起爬上车，踏上穿越天空的征程。能够一起穿越天空，十个太阳开心极了，可大地上的人们和动物却遭殃了。因为同时出现在天空中的十个太阳，就像是十个火团似的，放出炙热无比的热量烘烤着大地。
很快，森林就着起了大火，大火烧死许多动物，森林变得一片漆黑。而那些在大火中幸存的动物，由于受到惊吓，也纷纷蹿到人群中，发疯似的寻找食物，还伤害曾经和他们和睦相处的善良的人们。
后来，大地烤焦了，河流也干枯了，大海也干涸了，所有的鱼儿都死去了，水中的怪物也悄悄地爬上岸偷窃食物，还有很多人和动物被渴死。农作物和果园全部都枯萎了，供给人和家畜的食物也断绝了。有些人由于出门觅食，而被太阳活活烤死；还有一些人被饥饿的野兽吃掉了。人们再也没有幸福了，动物和人也反目成仇，他们彼此伤害和追杀。在一片火海里，人们苦苦地挣扎和煎熬着，他们哭天喊地，寻求活下去的希望。可是哭天天不应，哭地地不灵啊！"
CH_012_后羿射日,datasets/ChineseTales/texts/CH_012_后羿射日.txt,datasets/ChineseTales/json_v3/CH_012_后羿射日_v3.json,86681bf5-c31f-45a2-b224-ac8213bd7af9,BEGINNING_COUNTERACTION,2,928,1559,"在这个时候，出现了一个非常年轻英俊叫后羿的英雄。后羿是一个很厉害的神箭手，他的箭法非常了得，可以说是百发百中。而当他看到身边发生的一切时，心里很不是滋味。人们所遇到的苦难，他看在眼里，急在心上，于是决定帮助人们脱离苦海，将那多余的九个太阳射下来，还给人们从前那平静安宁的生活。
后羿说做就做。他翻过九十九座高山，趟过九十九条大河，穿过九十九个峡谷，到了东海的边上。他登上了一座大山，山脚下是一片茫茫的大海。后羿将上万斤的弓弩拉开后，搭上千斤重的利箭，瞄准天上那火辣辣的太阳中的一个，嗖地一下就将箭射出去了，第一个太阳被射中了，他落进了大海里。接着，后羿又拉开弓弩，搭上利箭，嗖的一声又射了出去，天上的两个太阳同时被射中了，他们应声落下，也掉进了茫茫的海水里。就这样，一会儿工夫，后羿就射掉了三个太阳。此时，天空中就只剩下七个太阳了，他们又怕又惊地瞪大红彤彤的眼睛。比起十个太阳，七个太阳的热量已经减少了很多，可是后羿仍然感觉焦热难耐。于是，他又狠狠地射出了第三支箭。不料，这支箭更有力，竟然同时击落了天上的四个太阳。顿时，天上其他的太阳被吓得全身直抖，围在一起紧紧旋转。不过，后羿一不做二不休，他鼓足劲，一支箭接着一支箭地射出去，没有一个打偏的，共射掉九个太阳。被箭射中的九个太阳当然没有办法生存下去，他们一个接着一个地死去了。他们的羽毛纷纷落到地上，他们的光和热也慢慢地消失了。于是，大地变得越来越暗，越来越凉爽，直到天空中，只剩下一个太阳的光芒，后羿才罢休。"
CH_012_后羿射日,datasets/ChineseTales/texts/CH_012_后羿射日.txt,datasets/ChineseTales/json_v3/CH_012_后羿射日_v3.json,792c918d-74db-47e3-8e4e-8186ad585bed,DIFFICULT_TASK,3,1560,1701,"天上剩下的这个太阳简直是害怕极了，他在天上摇摇晃晃，慌慌张张，用非常快的速度躲进大海中，不敢出来。
这下子可糟了，天上没有太阳，变得一片黑暗。万物也无法得到阳光的哺育，毒蛇猛兽都趁机出来扰乱人类的生活。人们苦苦请求天帝，让他将第十个太阳请出来，只有这样人类万物才可以顺利地繁衍下去。"
CH_012_后羿射日,datasets/ChineseTales/texts/CH_012_后羿射日.txt,datasets/ChineseTales/json_v3/CH_012_后羿射日_v3.json,2ca1846d-db3a-402b-bc54-aa3bd2dd7d63,SOLUTION,4,1702,1848,"天帝接受他们的请求。在这些黑暗持续很久后的一天早上，东边的海面上，透射出五彩缤纷的朝霞，一轮金灿灿的太阳随后露出海面。
看到太阳的光辉，人们高兴得手舞足蹈，齐声欢呼这个时刻的到来。
从此以后，这个太阳每天都从东方的海边升起来，穿越天空给人间以温暖，禾苗也因此得到生长，万物也因此能够生存下去。"
CH_012_后羿射日,datasets/ChineseTales/texts/CH_012_后羿射日.txt,datasets/ChineseTales/json_v3/CH_012_后羿射日_v3.json,10ff17b3-a13c-4807-a4e8-b39dd3594d66,WEDDING,5,1849,1883,由于射杀太阳，拯救了人间万物，后羿功劳盖世，被天帝赐封了天将的职位。
CH_014_武松打虎,datasets/ChineseTales/texts/CH_014_武松打虎.txt,datasets/ChineseTales/json_v3/CH_014_武松打虎_v3.json,2f762f67-28ab-4c6d-8c8b-36a22a2dc40c,gamma,3,0,337,"晌午，武松走进一家酒店，放下哨棒，叫酒倌把好酒好肉拿上来。
酒倌端上三碗酒三盆肉。武松端起酒碗，腕子一仰，咕嘟咕嘟，便把三大碗酒喝得精光。嘴巴一抹，啧啧称道：“好酒！”
武松叫酒倌接着送酒送肉。酒倌说：“客官，肉要多少给多少，酒么，最多不超过三碗！”
武松火了，酒倌说：“请别发怒，你看看那上面的字。”
武松顺着酒倌指的方向看去——店门口竖着一面旗，旗上写着五个字：“三碗不过冈③”。
酒倌解释说，这儿的酒远近闻名。凡是来喝酒的客人，三碗以后没有一个能过得景阳冈，都醉倒爬不起来了。
武松哈哈大笑说：“原来这样，可是我喝了三碗怎么一点儿不醉呢？”
酒倌说：“我这酒叫‘出门倒’，劲儿在后头哩！”
武松不信，催他快上酒。酒倌见他身强体壮，气势威武，不敢怠慢，只好又送肉又端酒。"
EN_001_The_Lion_and_the_Crane,datasets/IndianTales/texts/EN_001_The_Lion_and_the_Crane.txt,datasets/IndianTales/json_v3/EN_001_The_Lion_and_the_Crane_v3.json,f0d1b9cb-a8fa-4586-9055-c6787fd5b570,Initial Situation,1,0,134,The Bodhisatta was at one time born in the region of Himavanta as a white crane; now Brahmadatta was at that time reigning in Benares.
EN_001_The_Lion_and_the_Crane,datasets/IndianTales/texts/EN_001_The_Lion_and_the_Crane.txt,datasets/IndianTales/json_v3/EN_001_The_Lion_and_the_Crane_v3.json,76da3dc2-6bac-4c00-a8a5-1ce267023fbf,LACK,2,135,288,"Now it chanced that as a lion was eating meat a bone stuck in his throat. The throat became swollen, he could not take food, his suffering was terrible. "
EN_001_The_Lion_and_the_Crane,datasets/IndianTales/texts/EN_001_The_Lion_and_the_Crane.txt,datasets/IndianTales/json_v3/EN_001_The_Lion_and_the_Crane_v3.json,d415b1d7-f9f0-4806-9e25-6f9cc6286be9,BEGINNING_COUNTERACTION,3,288,573,"The crane seeing him, as he was perched on a tree looking for food, asked, ""What ails thee, friend?"" He told him why. ""I could free thee from that bone, friend, but dare not enter thy mouth for fear thou mightest eat me."" ""Don't be afraid, friend, I'll not eat thee; only save my life."
EN_001_The_Lion_and_the_Crane,datasets/IndianTales/texts/EN_001_The_Lion_and_the_Crane.txt,datasets/IndianTales/json_v3/EN_001_The_Lion_and_the_Crane_v3.json,317c8f58-4ac7-4ead-97a3-4afdcfff9e16,LIQUIDATION,4,705,916,"he placed a small stick upright between his two jaws that he could not close his mouth, and inserting his head inside his mouth struck one end of the bone with his beak. Whereupon the bone dropped and fell out. "
EN_001_The_Lion_and_the_Crane,datasets/IndianTales/texts/EN_001_The_Lion_and_the_Crane.txt,datasets/IndianTales/json_v3/EN_001_The_Lion_and_the_Crane_v3.json,8cc9cb48-4c61-4e8f-863c-6f12dff1db02,DIFFICULT_TASK,5,1146,1392,"The crane thinking ""I will sound him,"" settled on a branch just over him, and in conversation spoke this first verse:

""A service have we done thee
To the best of our ability,
King of the Beasts! Your Majesty!
What return shall we get from thee?"""
EN_001_The_Lion_and_the_Crane,datasets/IndianTales/texts/EN_001_The_Lion_and_the_Crane.txt,datasets/IndianTales/json_v3/EN_001_The_Lion_and_the_Crane_v3.json,32591099-a4c1-44dc-81ba-eb4d45daad95,UNFOUNDED_CLAIMS,6,1393,1554,"In reply the Lion spoke the second verse:

""As I feed on blood,
And always hunt for prey,
'Tis much that thou art still alive
Having once been between my teeth."""
EN_001_The_Lion_and_the_Crane,datasets/IndianTales/texts/EN_001_The_Lion_and_the_Crane.txt,datasets/IndianTales/json_v3/EN_001_The_Lion_and_the_Crane_v3.json,ce371dbc-28c2-49f3-b887-06451f54fe03,DEPARTURE,7,1555,1884,"Then in reply the crane said the two other verses:

""Ungrateful, doing no good,
Not doing as he would be done by,
In him there is no gratitude,
To serve him is useless.
""His friendship is not won
By the clearest good deed.
Better softly withdraw from him,
Neither envying nor abusing.""
And having thus spoken the crane flew away."
EN_001_The_Lion_and_the_Crane,datasets/IndianTales/texts/EN_001_The_Lion_and_the_Crane.txt,datasets/IndianTales/json_v3/EN_001_The_Lion_and_the_Crane_v3.json,06e16c28-a7d3-42d7-add2-b4521dc17712,TRANSFIGURATION,8,1967,2053,"Now at that time the lion was Devadatta the Traitor, but the white crane was I myself."
EN_002_How_the_Raja's_Son_won_the_Princess_Labam,datasets/IndianTales/texts/EN_002_How_the_Raja's_Son_won_the_Princess_Labam.txt,datasets/IndianTales/json_v3/EN_002_How_the_Raja's_Son_won_the_Princess_Labam_v3.json,c0191b46-bda4-475f-bfc5-2c7810e5414d,INTERDICTION,1,82,221,"One day the Rani, his mother, said to him, ""You can hunt wherever you like on these three sides; but you must never go to the fourth side."""
EN_002_How_the_Raja's_Son_won_the_Princess_Labam,datasets/IndianTales/texts/EN_002_How_the_Raja's_Son_won_the_Princess_Labam.txt,datasets/IndianTales/json_v3/EN_002_How_the_Raja's_Son_won_the_Princess_Labam_v3.json,bef121a7-9687-4768-a333-0b0054fee150,VIOLATION,2,720,981,"he found himself in a jungle, and nothing in the jungle but a quantity of parrots, who lived in it. The young Raja shot at some of them, and at once they all flew away up to the sky. All, that is, but one, and this was their Raja, who was called Hiraman parrot."
EN_002_How_the_Raja's_Son_won_the_Princess_Labam,datasets/IndianTales/texts/EN_002_How_the_Raja's_Son_won_the_Princess_Labam.txt,datasets/IndianTales/json_v3/EN_002_How_the_Raja's_Son_won_the_Princess_Labam_v3.json,631488ab-2f2a-4ac2-a646-56f6d55b8286,MEDIATION,3,1127,1501,"If you desert me like this, I will tell the Princess Labam.""
Then the parrots all flew back to their Raja, chattering. The prince was greatly surprised, and said, ""Why, these birds can talk!"" Then he said to the parrots, ""Who is the Princess Labam? Where does she live?"" But the parrots would not tell him where she lived. ""You can never get to the Princess Labam's country."
EN_002_How_the_Raja's_Son_won_the_Princess_Labam,datasets/IndianTales/texts/EN_002_How_the_Raja's_Son_won_the_Princess_Labam.txt,datasets/IndianTales/json_v3/EN_002_How_the_Raja's_Son_won_the_Princess_Labam_v3.json,48c09ddb-5e6d-4d53-8739-72d5f0665782,DEPARTURE,4,2366,2857,"So they had to let him go, though they cried very much at parting with him. His father gave him fine clothes to wear, and a fine horse. And he took his gun, and his bow and arrows, and a great many other weapons, ""for,"" he said, ""I may want them."" His father, too, gave him plenty of rupees.
Then he himself got his horse all ready for the journey, and he said good-bye to his father and mother; and his mother took her handkerchief and wrapped some sweetmeats in it, and gave it to her son."
